event_id,event_name,phase_id,phase_name,event_type,source_keyword,note_id,note_url_public,title,desc,tag_list,publish_time_bj,publish_date_bj,creator_hash,nickname,public_ip_location,liked_count_num,collected_count_num,comment_count_num,share_count_num,representative_score,representative_rank_in_phase,is_representative_sample,is_marketing,content_type,collected_device,collected_account,collected_at_bj
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Flash,6a40cfe5000000001702a734,https://www.xiaohongshu.com/explore/6a40cfe5000000001702a734,梁文锋署名，DeepSeek发布最新论文,"《科创板日报》6月28日讯，在6月中旬获得500亿融资后仅十几天，6月27日，DeepSeek团队联合北京大学发布论文《DSpark: Confidence-Scheduled Speculative Decoding with Semi-Autoregressive Generation》。
	
这不是一次模型版本的迭代，而是在原有DeepSeek-V4-Pro和DeepSeek-V4-Flash基础上增加了一个推测解码模块，重点在于工程落地层面的优化。
	
不同于仅停留在实验室的算法优化，DSpark 已完成真实用户流量落地验证。该框架全面部署于 DeepSeek-V4-Flash、V4-Pro 线上服务，替代此前 MTP-1 生产基线。在同等系统总吞吐规模下，V4-Flash 单用户生成速度提升 60%-85%，V4-Pro 提升 57%-78%。
	
除了DeepSeek自家的大模型，DSpark也已经部署到了阿里旗下的Qwen3-4B、8B、14B，以及Gemma4-12B。三大评测领域分别是：数学推理、代码生成、日常对话。
	
值得注意的是，DeepSeek创始人梁文锋位列论文作者名单。在完成首轮融资的当下，创始人依然亲自参与技术论文撰写，这在AI行业并不多见。（记者 王耐）
#AI[话题]# #大模型[话题]# #DeepSeek[话题]#","AI,大模型,DeepSeek",2026-06-28 15:40:21,2026-06-28,bd717b293d0fb81d,财***社,江西,132,15,21,12,249,99,True,False,exam_topic_discussion,A,account_a,2026-07-08T14:31:56
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Flash,69f3e6d5000000003601e9ac,https://www.xiaohongshu.com/explore/69f3e6d5000000003601e9ac,高强度编码 deepseek v4一天能用多少额度,Claude code 高强度12小时，6亿token 25.7元。 站起来蹬也不心疼了，那些消耗巨快的coding  plan 赶紧退，v4 pro  max模式下生产力可以的。,,2026-05-01 07:33:41,2026-05-01,1aff3b38ae9158ef,S***g,,135,57,197,22,884,72,True,False,general_discussion,A,account_a,2026-07-08T14:31:56
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Flash,69edb76d000000003601c3b4,https://www.xiaohongshu.com/explore/69edb76d000000003601c3b4,DeepSeek-V4怎么接入Claude code,"DeepSeekV4刚刚测试了一下还可以，大家可以试一下。
一、怎么将DeepSeek-V4接入Claude code
1、将申请到的V4 API填入：.claude/settings.jion里。
{
""ANTHROPIC_API_KEY"": ""你的DeepSeek API Key（从platform.deepseek.com获取）"",
""ANTHROPIC_BASE_URL"": ""https://api.deepseek.com/anthropic"",
""ANTHROPIC_DEFAULT_HAIKU_MODEL"": ""DeepSeek-V4-Flash"",（对应claude的haiku模型）
""ANTHROPIC_DEFAULT_OPUS_MODEL"": ""DeepSeek-V4-Pro"",（对应claude的opus模型）
""ANTHROPIC_DEFAULT_SONNET_MODEL"": ""DeepSeek-V4-Pro"",（对应claude的sonnet模型）
""ANTHROPIC_MODEL"": ""DeepSeek-V4-Flash""
}（对应claude的默认模型）
模型对应关系可以自己调整！
#vibecoding[话题]# #AI工具[话题]# #AI学习[话题]# #ai[话题]#","vibecoding,AI工具,AI学习,ai",2026-04-26 14:57:49,2026-04-26,1daf4e57313f7125,A***～,,129,151,40,17,585,86,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:31:56
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Flash,6a433b01000000000803cfd1,https://www.xiaohongshu.com/explore/6a433b01000000000803cfd1,DeepSeek的“永久特惠”，保质期60天,"各位用 DeepSeek 的朋友注意了。
	
DeepSeek 突然发邮件，宣布 API 引入峰谷计费机制，高峰期价格直接翻倍。
	
价格变化（V4-Pro）：
输入（缓存命中）：0.025 → 0.05 元/百万 tokens
输入（缓存未命中）：3 → 6 元/百万 tokens
输出：6 → 12 元/百万 tokens
高峰时段：每日 9:00-12:00、14:00-18:00
	
正好覆盖上班时间，白天干活反而最贵。
	
""永久优惠""才撑了 60 天。4 月 26 日把 2.5 折改成""永久定价""，整体降价 90%+；6 月 29 日就宣布峰谷涨价，7 月 V4 正式版才发布。从""永久""到""涨价""，间隔不到 60 天。
	
为什么梁文锋敢涨价？
因为用的人太多了。
	
DeepSeek-V4-Flash调用量4.66 万亿 tokens。用户基数大到可以反向筛选
白天薅 B 端，夜间让个人开发者少薅，整体收益反而拉高。
	
你们公司在用 DeepSeek 吗？
这次涨价会影响你们吗？
评论区聊聊。#人工智能[话题]# #小红书科技观察团[话题]# #小红书热点观察团[话题]# #用户体验[话题]# #科技[话题]# #AI工具[话题]# #howto用好AI[话题]# @科技薯","人工智能,小红书科技观察团,小红书热点观察团,用户体验,科技,AI工具,howto用好AI",2026-06-30 11:41:53,2026-06-30,b089eefd7a38cbad,智***I,北京,126,35,178,20,770,76,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:31:56
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Flash,69ff0ee0000000003701d180,https://www.xiaohongshu.com/explore/69ff0ee0000000003701d180,放飞爽用deepseek v4 flash的plan,"ds v4其实api已经非常便宜了
	
但opencode go相当于给了420块的api额度
	
对于flash来说基本上是敞开随便用了[笑哭R]
	
#codingplan[话题]# #deepseek[话题]# #deepseekv4[话题]# #tokenplan[话题]#","codingplan,deepseek,deepseekv4,tokenplan",2026-05-09 18:39:28,2026-05-09,d632b23c1fb96c74,风*,,125,120,145,16,832,73,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:31:56
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Flash,69eb04450000000019025c06,https://www.xiaohongshu.com/explore/69eb04450000000019025c06,DeepSeek预计下半年V4-Pro价格会大幅下调,"《科创板日报》24日讯，DeepSeek-V4 的预览版本今日上线并同步开源，包括DeepSeek-V4-Pro和 DeepSeek-V4-Flash，根据DeepSeek官方文档介绍，DeepSeek V4将细粒度专家并行（EP）方案同时在英伟达GPU和华为昇腾NPU上完成验证。
	
另外，官方API页面还提到，受限于高端算力，目前V4-Pro模型的服务吞吐仍有限，预计下半年昇腾950超节点批量上市后，Pro价格会大幅下调。（记者 黄心怡）
#大模型[话题]# #投资理财[话题]# #deepseek[话题]#","大模型,投资理财,deepseek",2026-04-24 13:48:53,2026-04-24,bd717b293d0fb81d,财***社,,122,9,39,28,313,97,True,False,general_discussion,A,account_a,2026-07-08T14:31:56
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Flash,69f3a61b0000000038023e13,https://www.xiaohongshu.com/explore/69f3a61b0000000038023e13,说个深度使用 DeepSeek-V4 需要注意的问题,"给大家说下目前使用 DeepSeek-V4 (pro/flash) 的最需要注意的问题. 本身其实并不算 bug, 但是却很致命.
	
在请求 DeepSeek API 或者 claude code, kimi cli, cursor 等用 DeepSeek 的时候偶尔会遇到报错:
	
HTTP 400
{""error"":{""message"":""The `reasoning_content` in the thinking mode must be passed back to the API."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}
	
这个报错的意思是, 请求 DeepSeek API 必须在 tool_call 的时候回传 reasoning_content 这个字段. 听上去没问题, 开了思考模式那肯定要把 reasoning_content 作为上下文回传.
	
但是, 如果任务的 tool_call 过于显而易见, deepseek 返回的 reasoning_content 其实是空字符串. 这就导致了有些写代码的 IDE 直接过滤掉了这个字段, 不回传, 导致 DeepSeek API 报错, 编码任务或者 Agent 就直接挂了.
	
DeepSeek-V4 API会不会真的有的时候 reasoning_content 空字符串? 答案是会的, 我专门构建了个 POV 场景, 复现概率高达 59%.
	
那么出现 reasoning_content 为空字符串的时候该怎么办?
	
经过验证, 答案是必须原样传回去. 即也在 context 中保留这个值为空字符串的字段. 不能是空对象, 也不能丢掉.
	
那就原样传回去呗? 废什么话呀?
	
现有的各种 terminal coding agent 或者 AI IDE 这并不是默认行为, 它们大部分的默认行为是直接把字段丢掉了, 导致报错
	
所以现在的解决方法是, 要么等 IDE 的官方修复, 要么你用的 IDE 或者 coding agent 是开源的, 自己 fork 一个版本魔改.
	
另外, 如果你的 Agent 项目要使用 DeepSeek-V4 也要注意这个坑. 避免运行到一半直接报错退出.
	
#deepseek[话题]#  #deepseekv4[话题]#","deepseek,deepseekv4",2026-05-01 02:57:31,2026-05-01,b01fb7b7afcf460b,k***i,,112,55,31,17,349,95,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:31:56
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Pro,69fda112000000001e00ec19,https://www.xiaohongshu.com/explore/69fda112000000001e00ec19,两天的工作量两小时完成,"用上CC+deepseek-v4-pro后发现以前过的什么苦日子😢😢😢
p2、p3是让agent用python+plotly加p4配色方案画的图，不用自己画图的日子好幸福
我将拥护这个deepseek，任务完成总共花了1块钱，好爽好爽
#deepseek[话题]#",deepseek,2026-05-08 16:38:42,2026-05-08,f2b7d545156b3f63,Q***芒,,2115,1845,131,226,6650,18,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:01:58
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Pro,6a02a35200000000070276a9,https://www.xiaohongshu.com/explore/6a02a35200000000070276a9,穷鬼套餐codex plus + cc deepseekv4pro,"codex plus五小时额度我一般两个小时就用完了，但是又有点不舍得开pro，怕被一不小心封号就亏了
	
所以研究出一个穷鬼套餐，就是在codex额度用完的时候，把最近打骨折的deepseekv4pro接入claude code接着用，感觉调用一百多次也只要一两块钱🤔
	
这个ds的折扣貌似5.31就结束了[哭惹R]，大家还有什么穷鬼套餐欢迎分享呀～
	
#deepseek[话题]# #claudecode[话题]# #codex[话题]# #gpt[话题]# #ccswitch[话题]# #token[话题]# #省钱[话题]#","deepseek,claudecode,codex,gpt,ccswitch,token,省钱",2026-05-12 11:49:38,2026-05-12,3aab20e300878607,小***_,,1405,1399,198,176,5149,24,True,False,exam_scene,A,account_a,2026-07-08T14:01:58
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Pro,69f94ecd0000000035030379,https://www.xiaohongshu.com/explore/69f94ecd0000000035030379,满血DeepSeek-V4-pro接入Claude Code教程,"DeepSeek-V4-pro接入Claude Code教程(面向小白）如遇到任何问题，欢迎在评论区进行交流。
为了方便复制粘贴，以下是网址和较长的命令行
#vibecoding大赏[话题]# #开发者选项[话题]# #个人开发者[话题]# #AI工具[话题]# #大模型[话题]# #编程[话题]# #开发者模式[话题]# #后端开发[话题]# #开发[话题]#","vibecoding大赏,开发者选项,个人开发者,AI工具,大模型,编程,开发者模式,后端开发,开发",2026-05-05 09:58:37,2026-05-05,77152b39bbfa48bb,S***r,,885,1155,108,365,4249,31,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:01:58
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Pro,6a01c059000000003502a9b6,https://www.xiaohongshu.com/explore/6a01c059000000003502a9b6,DeepSeek v4-pro 的账单让我当场清醒,"打开控制台血压直接上来。
30 分钟，token 消耗 46,788,528，费用 ¥20.19。
换算一下：
· 26,000 token / 秒
· ¥0.011 / 秒
· 按这速度跑一天 ≈ ¥970
几个关键比例👇
输入:输出 ≈ 213:1
缓存命中率 87%（4061 万 / 4657 万）
输出仅 21 万 token
这组数据说明底层有一个很大的 base context 在被反复塞入，单次请求上下文大概 10-20 万 token，半小时被调用 200+ 次。
对比同期 deepseek-v4-flash：¥0.02。同样半小时，差了 1000 倍。
问题拆解🤔
1️⃣ v4-pro 定价本就是 flash 的几十到上百倍，大上下文 × 高频调用，账单是乘法关系
2️⃣ Agent 类工具每轮 tool call 都会重新 attach 全量上下文，缓存命中再高，没命中那 15% 也够烧
3️⃣ 若触发工具调用死循环，token 曲线会近乎垂直上扬
初步判断：不是计费 bug，是使用姿势问题。
缓存命中 87% 证明服务端 prompt cache 工作正常，真正吃钱的是未命中的 596 万 token × 高频重复。
下一步动作：
· 后台按时间维度拉 request log，算单次平均 token
· 检查 agent 是否陷入工具调用回环
· 评估 pro / flash 任务分层，简单任务不该上 pro
等我拉完 usage 明细再来实锤，到底是 agent 抽风还是我自己 attach 了巨型 context。
#DeepSeek[话题]# #v4pro[话题]# #AI编程[话题]# #token消耗[话题]# #大模型成本[话题]# #LLM[话题]# #程序员日常[话题]#  #AI编程[话题]#  #token消耗[话题]#","DeepSeek,v4pro,AI编程,token消耗,大模型成本,LLM,程序员日常,AI编程,token消耗",2026-05-11 19:41:13,2026-05-11,1f0990b6d4710956,刘***森,,669,480,485,149,3382,34,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:01:58
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Pro,6a31f0d1000000001c027d18,https://www.xiaohongshu.com/explore/6a31f0d1000000001c027d18,DeepSeek接入Codex纯属伪需求，别被骗了,"将 DeepSeek接入 Codex，没有任何意义，纯属浪费时间瞎折腾，我觉得这就是伪个需求。
	
最近刷到很多博主都在力推将最新的DeepSeek-v4-pro接入到Claude Code或者Codex使用，说完美解决了在国内无法合理使用cc和codex的痛点。看着他们最终完美用起来了，这些看似很合理，我也心动了。
	
结果按照他们的教程折腾了一整天，踩的坑躲到怀疑人生，最后不得已只能全部放弃了并回归相关配置。
	
一、模型不能热切换
codex 切换服务商的底层逻辑是替换后端 API 配置，也就是说你每次换模型都得重启软件。
	
二、DeepSeek并不是多模态模型，并不支持图片语音等输入，你只能跟他用文字对话输入。Codex本身的GPT模型是支持多模态的，你接入DS将其阉割成纯文字工具，这就是降级。
	
三、很多博主展示的丝滑接入现实完全不是那么回事，你需要安装 cc switch，还需要单独调整APP设置，如果还想用相关插件，就还需要安装codex的扩展。即使安装完成后也会遇到各种报错各种各种冲突的，会让你头疼很久。
	
网上的各种分享其实是在替你创造需求，他们多数没有经过完整验证就分享给你，还刻意美化配置难度夸大使用体验，即使点赞量再高也只会让你花了很多时间最终却发现并没有什么用。
	
你需要明白一个道理，不管是cc还是codex，他们的好用之处并不是因为你看得到的地方好用，而是你看不到的他们的“大脑”——背后的Claude模型和chatgpt模型。
	
你花费大量心思让一个外壳工具介入了DeepSeek，但是DeepSeek本身就和顶尖模型有差距（看到这个请沉住气，要正视差距）。所以折腾成功了，也只是给一个肉身换了一个没有以前聪明的大脑而已。
	
真的想用cc和codex创造高质量的价值，还是得想办法研究如何能用上他们的官方模型吧，否则即使你成功运行了，也只是暂时填补了那颗虚荣心而已。
	
所以你们都是怎么用cc和codex的？感兴趣的可以评论区聊聊~
#claudecode[话题]##codex[话题]##deepseek[话题]##大模型[话题]#","claudecode,codex,deepseek,大模型",2026-06-17 08:56:49,2026-06-17,9293ae61e70a4c4b,小***吧,江苏,666,786,268,83,3208,35,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:01:58
E001,DeepSeek-V4,,,ai_model_event,DeepSeek V4 Pro,6a3939e00000000011018ccb,https://www.xiaohongshu.com/explore/6a3939e00000000011018ccb,怎么解决DeepSeek V4 Pro无法识图的问题？,"怎么解决 DeepSeek V4 Pro 不能识别图片的问题，分享下我的经验。
	
简单说，就是我找到了一个价格差不多，但支持多模态的平替模型：Step 3.7 Flash。
	
这是国内另外一家 AI 创业公司阶跃星辰最近发布的新模型。哎，之前我居然不知道，进入了自己的信息茧房。
	
端午假期用下来，感觉挺惊喜的。
	
它的声量还没有那么大，很多人可能没注意到，但这几天真实用下来，我觉得它很适合放到 Coding 和 Agent 工作流里。性价比很高，而且原生多模态。
	
事情是这样的。端午假期，我想做一个 AI 写作类 App。最开始是准备用 GPT-5.5 来跑，但上周用得太狠，额度很快就不够了。
	
于是我切到了 DeepSeek V4 Pro。但做的过程中碰到一个大问题，V4 Pro 没有多模态，不能理解图片。
	
这对我来说没法接受。我 Vibe Coding 的流程一般都是先出设计图或者截图，让 AI 理解我想要的效果，再去实现。
	
它不能识别图片，我就得纯靠嘴说，怎么可能说得清楚。
	
后来在小红书上翻了一圈，找到了 Step 3.7 Flash 这个模型。
	
用了两天之后，我觉得自己发现了新的宝藏模型。说一下我的具体感受。第一，它可以搞定 80% 的 Coding 任务。
	
我的理解是，如果你有无限的旗舰模型额度，那当然可以全程用旗舰模型，不用纠结。
	
但真实情况是，大多数人都会碰到额度和成本的问题。尤其是做一个完整的应用，中间要写大量的业务代码，反复修改、反复调试，模型的消耗量是很大的。
	
所以我现在更倾向于做模型分层。
	
最开始的产品结构、技术架构、任务拆解，可以交给 GPT-5.5 这样的旗舰模型处理。
	
因为这个阶段需要模型做判断，需要它把整个系统想清楚。
	
但后面那些具体功能的实现，就可以交给 Step3.7 Flash 去跑。
	
如果中间遇到疑难的问题，确实 Flash 模型兜圈子搞不定，那我们可以再切回去，让 GPT-5.5 这样的旗舰模型去解决。
	
第二，速度非常快。在用 Step 3.7 Flash 写代码的时候，我的体感就是快。
	
后来去官网查了一下，它的吞吐量最高可以做到 400 Token/s。这个什么概念呢，大部分模型的吞吐速度也就是 100 Token/s 这个水准。",,2026-06-23 07:59:00,2026-06-23,0e4f5f5dee5d3a51,小*,北京,492,440,44,35,1574,54,True,False,ai_usage_discussion,A,account_a,2026-07-08T14:01:58
